0.12342,9.851
0.12545,8.4699
0.13483,7.3513
0.13183,6.4308
0.14645,4.4998
0.15317,4.0228
0.1735,3.2385
0.19717,2.6686
0.21086,2.3905
0.22998,2.0023
0.24972,1.8739
0.28689,1.5087
0.31603,1.392
0.33713,1.3301
0.38477,1.2168
0.4217,1.1614
0.45588,1.1286
0.4871,1.0999
0.51111,1.0842
0.55678,1.0597
0.58352,1.0496
0.70391,1.0247
0.71928,1.0226
0.77431,1.0172
0.81854,1.0137
0.95597,1.0071
1.0257,1.0048
1.0752,1.004
1.23,1.002
1.3314,1.0013
1.5019,1.0007
1.7401,1.0003
1.7842,1.0003
2.3226,1.0001
2.6137,1.0001
