1.3693,1.0001
1.4251,1.0001
0.22123,1.2568
0.31259,1.0653
0.68633,1.0037
0.3284,1.0635
0.90949,1.0014
0.12925,4.1839
0.12962,3.3279
0.24233,1.1981
0.94226,1.0009
0.1376,3.0437
0.47526,1.0137
0.35438,1.0367
0.75857,1.0023
0.11983,6.2255
0.12153,5.9282
0.63976,1.005
0.68454,1.003
0.32217,1.0653
0.40611,1.0249
0.61839,1.0055
0.4561,1.0171
0.24242,1.1978
0.13178,3.1005
0.27109,1.1232
0.48906,1.0128
0.52759,1.0109
0.96446,1.0011
0.99692,1.0008
0.91488,1.0013
0.58825,1.0064
0.11422,5.5294
0.14747,2.3761
0.17387,1.7748
0.19383,1.4306
0.30727,1.0876
0.36468,1.0354
0.47174,1.0133
