0.12846,9.3006
0.1286,9.2925
0.14143,7.65
0.1703,5.3391
0.19737,3.5608
0.22538,2.691
0.25365,2.2831
0.28034,1.8807
0.31009,1.7116
0.33926,1.5315
0.36617,1.4395
0.39374,1.363
0.4198,1.2894
0.44268,1.2544
0.46738,1.2185
0.49008,1.1906
0.51446,1.1634
0.53537,1.1398
0.55737,1.125
0.57604,1.1097
0.5983,1.0981
0.61775,1.0891
0.63925,1.0793
0.65869,1.0739
0.67822,1.0678
0.69717,1.0613
0.71621,1.0571
0.73356,1.0531
0.75226,1.0494
0.76852,1.0457
0.78396,1.0427
0.79906,1.0403
0.81945,1.0369
0.83077,1.0356
0.84994,1.0321
0.86543,1.03
0.87849,1.0286
0.89587,1.0262
0.90918,1.0253
0.92012,1.0244
0.93734,1.0231
0.9512,1.0209
0.96383,1.0204
0.97977,1.0199
0.99409,1.0184
1.01,1.0168
1.0178,1.0167
1.031,1.0162
1.0552,1.0145
1.0608,1.0145
1.0673,1.0145
1.0894,1.0132
1.1043,1.0122
1.1167,1.012
1.1296,1.0116
1.1481,1.0111
1.1666,1.0103
1.1876,1.0096
1.2005,1.0093
1.2162,1.0091
1.2381,1.0084
1.2543,1.008
1.2802,1.0077
1.2957,1.0075
1.322,1.0068
1.3419,1.0066
1.3643,1.0063
1.3962,1.0057
1.4197,1.0054
1.454,1.0051
1.4827,1.0047
1.5078,1.0045
1.541,1.004
1.5898,1.0034
1.6038,1.0034
1.6421,1.0032
1.7004,1.0028
1.7464,1.0025
1.7844,1.0024
1.8347,1.0021
1.9004,1.0019
1.951,1.0017
2.0285,1.0014
2.0961,1.0013
2.1601,1.0012
2.2614,1.0009
2.3343,1.0008
2.4595,1.0007
2.5569,1.0007
2.7096,1.0004
2.8398,1.0004
2.9821,1.0004
3.2102,1.0002
3.4782,1.0002
3.7939,1.0001
4.1626,1.0001
4.5887,1.0001
5.061,1.0001
5.8425,1.0001
6.244,1.0001
