0.11518,9.9024
0.11524,9.8967
0.1236,8.1945
0.14358,5.5598
0.16577,3.9881
0.18894,2.9608
0.21352,2.403
0.23795,2.036
0.26286,1.7814
0.28617,1.5697
0.30968,1.482
0.33252,1.3861
0.35485,1.3066
0.37571,1.273
0.39648,1.2482
0.41583,1.2044
0.43628,1.1765
0.45447,1.1627
0.47225,1.1439
0.48879,1.1298
0.50683,1.1149
0.52266,1.1074
0.54022,1.0953
0.55595,1.0874
0.57165,1.0832
0.58773,1.0758
0.60377,1.0705
0.61984,1.0654
0.63505,1.063
0.64903,1.0579
0.66407,1.0554
0.67688,1.051
0.69415,1.0471
0.70474,1.0456
0.72135,1.0428
0.73502,1.0403
0.74492,1.039
0.7621,1.0363
0.77353,1.0352
0.78269,1.0334
0.7985,1.0319
0.81171,1.0306
0.82248,1.0298
0.83644,1.0281
0.85015,1.0261
0.86333,1.0251
0.86996,1.0249
0.88188,1.0245
0.90341,1.0217
0.90746,1.0217
0.91182,1.0217
0.93151,1.0201
0.94625,1.0184
0.95557,1.0182
0.96672,1.0177
0.98266,1.017
0.99866,1.0156
1.018,1.0148
1.0285,1.0144
1.0415,1.0141
1.0625,1.0126
1.0765,1.0122
1.0991,1.0116
1.1122,1.0113
1.137,1.01
1.1535,1.0097
1.1723,1.0091
1.2024,1.0083
1.2209,1.0077
1.2524,1.0069
1.2788,1.0064
1.3006,1.0062
1.3314,1.0057
1.3746,1.0049
1.3855,1.0049
1.4213,1.0046
1.4742,1.0039
1.5151,1.0033
1.5483,1.0031
1.5931,1.0027
1.6524,1.0023
1.6962,1.0021
1.7684,1.0017
1.8236,1.0015
1.879,1.0014
1.9699,1.0011
2.0309,1.001
2.1412,1.0009
2.2287,1.0008
2.3678,1.0005
2.4833,1.0005
2.6123,1.0004
2.8253,1.0003
3.0859,1.0002
3.3938,1.0001
3.7727,1.0001
4.2034,1.0001
4.6889,1.0001
5.4107,1.0001
5.7682,1.0001
