0.1084,6.253
0.10843,6.2422
0.11196,5.1646
0.11973,3.8347
0.12893,2.8519
0.13772,2.4392
0.14659,2.1364
0.15392,1.9227
0.16233,1.7595
0.1708,1.6327
0.17789,1.5393
0.18554,1.4582
0.19287,1.3899
0.20132,1.3427
0.20903,1.2969
0.21645,1.2653
0.22431,1.2338
0.23085,1.2061
0.23776,1.1866
0.24454,1.1656
0.25177,1.1526
0.25899,1.138
0.26556,1.1262
0.27239,1.116
0.27873,1.1093
0.28478,1.1029
0.291,1.0944
0.29735,1.0869
0.30358,1.0829
0.31013,1.0774
0.31593,1.0718
0.32124,1.0665
0.32851,1.0621
0.33152,1.0607
0.33947,1.0561
0.3451,1.0529
0.34941,1.0509
0.35703,1.0472
0.36154,1.0456
0.36518,1.0446
0.37139,1.0424
0.37791,1.0394
0.38162,1.0385
0.38773,1.0368
0.3948,1.0346
0.40042,1.0328
0.40191,1.0327
0.40789,1.0315
0.41915,1.0284
0.42013,1.0284
0.42089,1.0284
0.4294,1.0263
0.43855,1.0242
0.44107,1.0241
0.44543,1.0235
0.45151,1.0226
0.46034,1.0206
0.46951,1.0197
0.47341,1.0191
0.47793,1.0188
0.48855,1.0172
0.49473,1.0165
0.50502,1.0157
0.50916,1.0155
0.52252,1.0137
0.52892,1.0132
0.53605,1.0127
0.55119,1.0118
0.56061,1.0109
0.57318,1.0104
0.58509,1.0095
0.59374,1.0093
0.61199,1.0084
0.63242,1.0075
0.63496,1.0075
0.65051,1.007
0.67622,1.0062
0.69991,1.0053
0.71469,1.0052
0.73754,1.0046
0.76724,1.0042
0.78915,1.0037
0.83386,1.0031
0.86228,1.0028
0.88763,1.0026
0.94693,1.002
0.97851,1.0019
1.0447,1.0015
1.0952,1.0014
1.1859,1.0009
1.2579,1.0008
1.3204,1.0007
1.4683,1.0005
1.6381,1.0003
1.8345,1.0002
2.0993,1.0001
2.4222,1.0001
2.8411,1.0001
3.5128,1.0001
3.8292,1.0001
