0.13273,4.3299
0.1575,3.4338
0.18357,2.7757
0.30861,1.454
0.33618,1.3574
0.35775,1.2972
0.38132,1.2292
0.3843,1.2198
0.43588,1.1504
0.46493,1.1271
0.48809,1.106
0.5187,1.0874
0.56609,1.065
0.62273,1.0468
0.67686,1.0358
0.75539,1.0233
0.8252,1.0172
0.83236,1.0167
1.0092,1.0067
1.5625,1.0007
1.8477,1.0003
0.12581,9.28
0.13409,6.0638
0.14365,3.8772
0.17748,3.0711
0.24412,1.8563
0.26279,1.6829
0.26544,1.6671
0.41586,1.1786
0.61183,1.0585
0.39155,1.2126
0.41846,1.178
0.57632,1.0634
0.52491,1.0807
0.68068,1.0349
0.62576,1.0457
0.70491,1.0303
0.72112,1.0284
0.9256,1.0119
1.0038,1.0084
0.83639,1.0166
1.0807,1.0048
1.2046,1.0029
1.2172,1.0026
1.3062,1.0018
1.4606,1.0011
1.4824,1.001
2.2744,1.0001
2.4056,1.0001
