0.14432,10.488
0.15458,7.4752
0.16138,6.4228
0.17259,5.2767
0.35659,1.5185
0.4086,1.346
0.56034,1.1183
0.58455,1.0995
0.76141,1.0303
0.80872,1.023
0.95516,1.0107
0.99322,1.0089
1.1288,1.0051
1.4932,1.0012
1.6244,1.0008
0.15458,7.4752
0.14432,10.488
0.1441,10.194
0.14502,9.8947
0.18907,4.4866
0.21947,3.3026
0.24191,2.7822
0.2691,2.3284
0.30014,1.9406
0.30488,1.9032
0.45327,1.2655
0.48731,1.2115
0.51028,1.1732
0.52021,1.1486
0.68765,1.0509
0.60955,1.0823
0.6551,1.0588
0.6621,1.0571
0.7338,1.0363
0.73937,1.0354
0.74583,1.0348
0.80799,1.0232
0.76513,1.0301
0.8557,1.019
0.902,1.0142
0.84554,1.0193
0.88094,1.0157
1.2857,1.0028
1.9636,1.0005
1.3906,1.0018
1.4932,1.0012
2.1403,1.0002
2.7223,1
