0.12502,8.5182
0.12564,6.1349
0.14784,3.2122
0.15032,3.0674
0.16849,2.5902
0.18249,2.1724
0.1922,1.9982
0.21283,1.6844
0.21821,1.6402
0.22348,1.5901
0.24959,1.3959
0.34447,1.1377
0.34915,1.1308
0.365,1.1153
0.37448,1.1045
0.52951,1.0309
0.70691,1.0088
0.74997,1.0067
0.91731,1.0029
1.0221,1.0017
0.12564,6.1349
0.13825,4.1522
0.14473,3.801
0.15513,2.8968
0.22348,1.5901
0.22873,1.5586
0.25146,1.3961
0.22375,1.5524
0.25767,1.3527
0.29989,1.2205
0.30624,1.2039
0.33022,1.1621
0.27198,1.3033
0.27566,1.2887
0.37522,1.104
0.36545,1.114
0.38092,1.0984
0.43347,1.0567
0.49882,1.0372
0.61775,1.0163
0.6234,1.0143
0.76167,1.0066
0.80553,1.005
0.56853,1.0223
1.1763,1.0011
1.392,1.0004
1.6918,1.0001
1.8974,1.0001
