0.10746,7.0054
0.1075,6.9929
0.11128,5.9
0.11959,4.4718
0.13044,3.4973
0.14094,2.8538
0.15409,2.3899
0.16713,2.083
0.17854,1.8689
0.19131,1.7179
0.20273,1.5988
0.2147,1.5117
0.22728,1.4256
0.23882,1.368
0.25074,1.3192
0.26146,1.2894
0.27448,1.2491
0.28501,1.2202
0.29638,1.1998
0.30734,1.1819
0.3194,1.1617
0.33048,1.1461
0.34163,1.1331
0.35312,1.1203
0.36371,1.1125
0.37416,1.1035
0.3844,1.0945
0.39467,1.0887
0.40466,1.0828
0.41394,1.0772
0.42321,1.0717
0.4321,1.0668
0.44379,1.0619
0.44926,1.06
0.46184,1.0553
0.47139,1.0512
0.47858,1.0493
0.49101,1.0452
0.49863,1.0433
0.50509,1.0419
0.51601,1.0395
0.52589,1.0376
0.53217,1.0367
0.54143,1.0354
0.55039,1.0329
0.55951,1.0308
0.56313,1.0306
0.57169,1.0293
0.58831,1.0266
0.58976,1.0266
0.59184,1.0266
0.60753,1.0249
0.61863,1.0228
0.62426,1.0226
0.63229,1.0217
0.64368,1.0206
0.65472,1.0191
0.66929,1.018
0.67655,1.0176
0.68503,1.0172
0.70121,1.0154
0.7107,1.0149
0.72676,1.014
0.73543,1.0137
0.75368,1.0123
0.76437,1.012
0.77693,1.0113
0.79911,1.0103
0.8127,1.0095
0.83515,1.0089
0.85293,1.0081
0.86778,1.0078
0.89065,1.007
0.9232,1.0061
0.92875,1.0061
0.95385,1.0058
0.99167,1.005
1.022,1.0042
1.0465,1.0041
1.0776,1.0036
1.122,1.0032
1.1532,1.0029
1.2093,1.0024
1.2507,1.0021
1.2899,1.002
1.3623,1.0015
1.4074,1.0014
1.4915,1.0012
1.5568,1.001
1.6666,1.0007
1.7571,1.0006
1.8501,1.0006
2.0244,1.0004
2.235,1.0003
2.4757,1.0002
2.7812,1.0001
3.1372,1.0001
3.5642,1.0001
4.2477,1.0001
4.5764,1.0001
