0.11734,8.0436
0.11843,7.6754
0.3197,1.2181
0.35929,1.1352
0.38195,1.1092
0.59627,1.0221
0.67059,1.0155
0.70556,1.0134
1.9527,1.0001
0.13758,6.0535
0.14372,3.4991
0.1501,2.9764
0.15853,2.7895
0.19995,2.0685
0.21707,1.8517
0.26823,1.3947
0.31127,1.2532
0.38309,1.1088
0.42205,1.0749
0.52903,1.0344
0.85395,1.0092
1.5546,1.0005
0.26281,1.4236
0.30488,1.276
0.3358,1.1835
0.52118,1.0347
0.70082,1.0136
0.67807,1.0152
1.0261,1.0036
1.1597,1.0025
1.3565,1.0012
1.4912,1.0005
2.0301,1.0001
0.14372,3.4991
0.13758,6.0535
0.12506,5.4368
0.12871,4.8828
0.21939,1.8787
0.23667,1.7034
0.23236,1.6509
0.26888,1.4166
0.14044,4.4097
0.43385,1.0691
0.77355,1.012
0.94918,1.0062
0.17448,2.6629
1.4288,1.0012
1.2771,1.0012
