0.1084,6.253
0.11223,5.4335
0.11673,4.5254
0.11907,4.0837
0.12693,3.2644
0.12953,3.0267
0.13467,2.6669
0.13685,2.5411
0.14115,2.3672
0.14513,2.227
0.15282,1.9404
0.15968,1.7711
0.16756,1.6445
0.17242,1.5231
0.18573,1.4316
0.19604,1.3423
0.20307,1.3001
0.21369,1.253
0.2178,1.2331
0.22653,1.2
0.24466,1.1473
0.25249,1.1277
0.26438,1.1097
0.26575,1.1056
0.31135,1.063
0.32278,1.0543
0.34826,1.0435
0.35761,1.0402
0.39471,1.0278
0.40082,1.0269
0.44671,1.0183
0.45894,1.0162
0.51441,1.0109
0.52805,1.0103
0.58821,1.0072
0.63376,1.0055
0.69409,1.0042
0.75605,1.0026
0.90002,1.0013
1.1768,1.0005
1.5283,1.0001
