0.11968,9.4537
0.13627,8.0862
0.1267,5.5835
0.12769,5.4786
0.13408,4.7907
0.1854,3.3837
0.18911,2.5703
0.19102,2.291
0.19702,2.2038
0.21228,2.0186
0.2204,1.9219
0.30416,1.499
0.32358,1.4046
0.34199,1.3237
0.39766,1.2075
0.41159,1.1897
0.46129,1.1318
0.50134,1.0966
0.50652,1.0937
0.56274,1.0632
0.58532,1.0538
0.63158,1.0412
0.68924,1.0295
0.70941,1.0266
0.73679,1.0226
0.76002,1.0191
0.83009,1.0125
0.83393,1.0115
0.94404,1.0068
0.98846,1.0056
1.0018,1.0053
1.08,1.0034
1.1306,1.0027
1.2072,1.0019
1.2651,1.0017
1.5252,1.0007
1.8724,1.0003
2.3137,1.0001
2.6034,1.0001
2.9688,1.0001
3.0538,1.0001
