0.11447,8.1747
0.11453,8.1652
0.12199,6.3869
0.13785,4.6253
0.15385,3.3442
0.16931,2.6549
0.18447,2.3204
0.20063,2.0958
0.21741,1.9216
0.23443,1.7486
0.2514,1.6347
0.26935,1.5035
0.28743,1.4255
0.30319,1.3669
0.31967,1.3248
0.33465,1.2781
0.35113,1.2381
0.36638,1.2097
0.38115,1.1873
0.39547,1.1698
0.411,1.1508
0.42491,1.1376
0.4403,1.1271
0.4534,1.1121
0.46651,1.1063
0.48089,1.1
0.49518,1.09
0.50897,1.0838
0.52132,1.0761
0.53317,1.0699
0.5462,1.0627
0.55806,1.0592
0.57378,1.0519
0.58239,1.0503
0.59768,1.0461
0.60933,1.0433
0.61854,1.0419
0.63282,1.0392
0.64196,1.038
0.65002,1.0359
0.66354,1.034
0.67566,1.032
0.68502,1.0311
0.69772,1.0298
0.70851,1.0282
0.72092,1.0265
0.72678,1.0263
0.73603,1.0256
0.75627,1.0216
0.75951,1.0216
0.7628,1.0216
0.78046,1.0198
0.79183,1.0184
0.8,1.0182
0.80943,1.017
0.82293,1.0163
0.83548,1.0154
0.85231,1.0145
0.86093,1.0141
0.87267,1.0137
0.89077,1.0125
0.9024,1.0121
0.92199,1.0116
0.93344,1.0114
0.95328,1.0098
0.96719,1.0095
0.9829,1.0092
1.0087,1.0086
1.0243,1.0082
1.0509,1.0078
1.0702,1.0068
1.0882,1.0066
1.1125,1.0061
1.1489,1.0054
1.1566,1.0054
1.1846,1.0051
1.2275,1.0045
1.2611,1.0041
1.2885,1.004
1.3226,1.0034
1.3733,1.0032
1.4118,1.0029
1.4709,1.0024
1.5198,1.0023
1.5629,1.0021
1.6401,1.0016
1.6921,1.0015
1.7875,1.0013
1.8581,1.0012
1.9767,1.0008
2.0745,1.0007
2.1831,1.0006
2.3701,1.0004
2.5886,1.0003
2.8569,1.0002
3.1769,1.0001
3.5592,1.0001
4.0049,1.0001
4.7176,1.0001
5.0736,1.0001
