255,255,255,255,255,255,255,194,255,255,255,255,194,194,194,194,255,255,255,255,194,194,194,194,255,255,194,194,194,194,194,194,255,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
255,205,181,255,255,255,255,255,225,225,249,255,255,255,194,194,249,225,255,255,255,194,194,194,249,255,194,194,194,194,194,194,255,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
251,176,157,251,255,194,194,194,188,188,219,255,194,194,194,194,219,207,251,255,194,194,194,194,219,255,194,194,194,194,194,194,255,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
82,255,255,255,255,255,255,255,255,255,255,255,255,255,194,194,255,255,251,255,255,194,194,194,255,255,194,194,194,194,194,194,255,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
58,255,236,255,255,200,255,255,255,255,255,255,194,255,194,194,255,255,251,255,194,194,194,194,255,255,194,194,194,194,194,194,255,194,194,194,194,194,194,194,194,194,255,194,194,194,194,194,245,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
48,255,255,255,255,165,210,210,255,255,255,255,160,210,160,160,255,255,255,255,160,160,160,160,255,255,255,160,160,160,160,160,255,160,160,160,160,160,160,160,160,160,210,160,160,160,160,160,201,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
36,159,147,159,159,200,255,255,159,159,159,159,194,255,194,194,159,159,156,255,194,194,194,194,159,159,121,194,194,194,194,194,159,194,194,194,194,194,194,194,194,194,255,194,194,194,194,194,245,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
36,159,147,159,159,215,215,215,79,159,159,159,215,215,215,215,159,159,156,255,215,215,215,215,159,159,121,215,215,215,215,215,159,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
61,58,67,105,156,255,215,215,79,79,91,125,215,215,215,215,91,85,105,156,215,215,215,215,91,111,200,215,215,215,215,215,118,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
36,30,35,55,82,174,174,174,41,41,48,65,174,174,174,174,48,45,55,82,174,174,174,174,48,58,106,174,174,174,174,174,62,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
34,26,30,47,70,255,255,255,35,35,41,56,255,255,255,255,41,38,47,70,255,255,255,255,41,50,90,255,255,255,255,255,53,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
29,25,29,45,66,140,140,140,33,33,39,53,140,140,140,140,39,37,45,66,140,140,140,140,39,47,85,140,140,140,140,140,50,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
30,26,28,41,55,255,255,255,28,28,41,55,148,148,148,148,41,41,41,135,148,148,148,148,41,41,55,148,148,148,148,148,41,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148
24,20,24,37,54,255,255,255,21,27,32,43,255,255,255,255,32,30,37,54,255,255,255,255,32,39,57,255,255,255,255,255,41,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
24,21,21,31,41,164,164,164,21,21,31,41,164,164,164,164,31,31,31,255,164,164,164,164,31,31,41,164,164,164,164,164,31,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164
19,16,17,25,33,236,236,236,16,17,25,33,236,236,236,236,25,25,25,152,236,236,236,236,25,25,33,236,236,236,236,236,25,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236
19,16,17,25,33,240,222,222,16,17,25,33,222,222,222,222,25,25,25,81,222,222,222,222,25,25,33,222,222,222,222,222,25,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
