0.11347,8.6482
0.11348,8.6438
0.11984,7.0199
0.13671,4.9281
0.1583,3.6725
0.17942,2.995
0.2024,2.4736
0.22394,2.1726
0.24601,1.9096
0.26781,1.7435
0.28963,1.6146
0.31102,1.5037
0.33142,1.4154
0.35165,1.3595
0.37051,1.3136
0.38801,1.266
0.4077,1.2314
0.42426,1.2069
0.44102,1.1826
0.45677,1.1602
0.4749,1.1445
0.48992,1.1295
0.50652,1.1162
0.52164,1.1037
0.53554,1.1003
0.55033,1.087
0.56573,1.0779
0.58094,1.072
0.59524,1.0677
0.60871,1.0638
0.62227,1.0598
0.63405,1.0569
0.65069,1.0496
0.65994,1.048
0.67533,1.0469
0.68785,1.0424
0.69832,1.0413
0.7125,1.0383
0.7241,1.0372
0.733,1.0362
0.74763,1.0347
0.76058,1.0321
0.7695,1.0314
0.78157,1.0304
0.79525,1.0283
0.80707,1.0265
0.8137,1.0263
0.82266,1.0255
0.84561,1.0232
0.84999,1.0232
0.85413,1.0232
0.87281,1.0217
0.88471,1.0198
0.89388,1.0195
0.9039,1.0186
0.91979,1.0179
0.93437,1.0168
0.95122,1.0159
0.96169,1.0155
0.9736,1.0152
0.99206,1.0137
1.0034,1.0133
1.0248,1.0128
1.0366,1.0125
1.059,1.011
1.0738,1.0105
1.0918,1.0102
1.117,1.0093
1.1348,1.0087
1.1634,1.0082
1.1844,1.0074
1.203,1.0073
1.2297,1.0066
1.2687,1.0056
1.2775,1.0056
1.3062,1.0051
1.3534,1.0047
1.3895,1.0042
1.4193,1.0041
1.4552,1.0034
1.5079,1.0031
1.5486,1.0028
1.6091,1.0023
1.6625,1.0022
1.7084,1.0019
1.7894,1.0015
1.8432,1.0014
1.9409,1.0012
2.0132,1.0011
2.1381,1.0007
2.2423,1.0007
2.3558,1.0006
2.5452,1.0004
2.7719,1.0003
3.0505,1.0002
3.3796,1.0001
3.7678,1.0001
4.2115,1.0001
4.9157,1.0001
5.2766,1.0001
